Date,Open,High,Low,Close,Adj Close,Volume
2001-01-02,268.3999938964844,268.3999938964844,268.3999938964844,268.3999938964844,268.3999938964844,0
2001-01-03,268.0,268.0,268.0,268.0,268.0,1
2001-01-04,267.29998779296875,267.29998779296875,267.29998779296875,267.29998779296875,267.29998779296875,1
2001-01-05,268.0,268.0,268.0,268.0,268.0,0
2001-01-08,268.0,268.0,268.0,268.0,268.0,0
2001-01-09,267.5,267.5,267.5,267.5,267.5,0
2001-01-10,264.70001220703125,264.70001220703125,264.70001220703125,264.70001220703125,264.70001220703125,0
2001-01-11,264.0,264.0,264.0,264.0,264.0,0
2001-01-12,263.8999938964844,263.8999938964844,263.8999938964844,263.8999938964844,263.8999938964844,0
2001-01-16,263.29998779296875,263.29998779296875,263.29998779296875,263.29998779296875,263.29998779296875,0
2001-01-17,263.20001220703125,263.20001220703125,263.20001220703125,263.20001220703125,263.20001220703125,0
2001-01-18,264.20001220703125,264.20001220703125,264.20001220703125,264.20001220703125,264.20001220703125,0
2001-01-19,264.29998779296875,264.29998779296875,264.29998779296875,264.29998779296875,264.29998779296875,0
2001-01-22,266.3999938964844,266.3999938964844,266.3999938964844,266.3999938964844,266.3999938964844,0
2001-01-23,266.1000061035156,266.1000061035156,266.1000061035156,266.1000061035156,266.1000061035156,0
2001-01-24,264.29998779296875,264.29998779296875,264.29998779296875,264.29998779296875,264.29998779296875,0
2001-01-25,264.5,264.5,264.5,264.5,264.5,0
2001-01-26,262.79998779296875,262.79998779296875,262.79998779296875,262.79998779296875,262.79998779296875,0
2001-01-29,262.79998779296875,262.79998779296875,262.79998779296875,262.79998779296875,262.79998779296875,15489
2001-01-30,262.8999938964844,266.6000061035156,262.8999938964844,265.5,265.5,1754
2001-01-31,265.20001220703125,266.0,263.70001220703125,265.6000061035156,265.6000061035156,566
2001-02-01,266.29998779296875,268.8999938964844,266.29998779296875,268.5,268.5,410
2001-02-02,268.0,268.20001220703125,266.5,267.1000061035156,267.1000061035156,107
2001-02-05,265.1000061035156,265.79998779296875,265.1000061035156,265.20001220703125,265.20001220703125,192
